id,tvätt,valtyp,valsedelsuppgift
4198,servicekonsulent,L,"43, Farsta, servicekonsulent"
4199,statsvetare,R,"32, statsvetare"
4199,statsvetare,L,"32, Kungsholmen, statsvetare"
4200,retoriker,R,"23, retoriker"
4201,singelmorsa,R,"45, singelmorsa"
4201,singelmorsa,L,"45, Kärrtorp, singelmorsa"
4203,pensionär,R,"73, pensionär"
4203,pensionär,L,"73, Södermalm, pensionär"
4204,pensionär,R,"70, pensionär"
4205,behandlare,R,"42, behandlingsassistent"
4205,behandlare,L,"42, Årstadal, behandlingsassistent"
4206,studerandeombudsman,R,"31, studerandeombudsman"
4206,studerandeombudsman,L,"31, Älvsjö, studerandeombudsman"
4207,pensionär,R,"72, pensionär"
4207,pensionär,L,"72, Vällingby, pensionär"
4208,studerande,R,"21, studerande"
4209,snickare,R,"29, snickare"
4210,facklig företrädare,R,"33, ombudsman"
4210,facklig företrädare,L,"33, Bandhagen, ombudsman"
4211,kommunikatör,R,"30, kommunikationsstrateg"
4212,pensionär,R,"77, pensionär"
4212,pensionär,L,"77, Östermalm, pensionär"
4213,it-specialist,R,"78, f.d. datakonsult"
4213,it-specialist,L,"78, Hjorthagen, f.d. datakonsult"
4215,jurist,R,"40, jurist"
4216,vårdare,R,"25, vårdare"
4216,vårdare,L,"25, Hässelby strand, vårdare"
4217,skådespelare,R,"61, skådespelare"
4218,skattehandläggare,R,"53, skattehandläggare"
4218,skattehandläggare,L,"53, Älvsjö, skattehandläggare"
4219,chef,R,"57, administrativ chef"
4220,lagman,R,"80, f.d. lagman"
4220,lagman,L,"80, Kungsholmen, f.d. lagman"
4221,studerande,R,"19, studerande"
4222,läkare,R,"80, läkare"
4223,flygplatskontrollant,R,"42, flygplatskontrollant"
4223,flygplatskontrollant,L,"42, Tensta, flygplatskontrollant"
4224,facklig företrädare,R,"52, ombudsman"
4225,utredare,R,"30, utredare"
4226,projektledare,R,"31, projektledare"
4226,projektledare,L,"31, Alvik, projektledare"
4227,ekonom,R,"51, ekonom"
4441,undersköterska,L,"49, Örby, undersköterska"
4499,kommunsekreterare,L,"44, Hässelby, kommunsekreterare"
4534,skattehandläggare,L,"54, Årsta, skattehandläggare"
4535,barnskötare,L,"35, Enskede gård, barnskötare/personalvetare HR"
4536,pensionär,L,"81, Södermalm, pensionär"
4537,miljökonsult,L,"63, Reimersholme, miljökonsult"
4538,utredare,L,"28, Reimersholme, utredare"
4539,snickare,L,"21, Södermalm, snickare"
4540,bibliotekarie,L,"60, Södermalm, bibliotekarie"
4541,serievetare,L,"50, Södermalm, serievetare"
4542,författare,L,"48, Enskededalen, författare"
4543,förläggare,L,"73, Södermalm, bokförläggare"
4545,lärare,L,"64, Enskededalen, lärare"
4546,psykolog,L,"31, Södermalm, leg. psykolog"
4547,dataanalytiker,L,"24, Södermalm, dataanalytiker"
4548,boendeassistent,L,"47, Årsta, boendestödjare"
4550,konstnär,L,"63, Södermalm, konstnär"
4551,hr-administratör,L,"35, Blåsut, HR-strateg"
4552,projektledare,L,"68, Södermalm, projektledare"
4553,migrationshandläggare,L,"54, Enskededalen, migrantkonsulent"
4554,jurist,L,"32, Södermalm, jurist"
4555,förbundssekreterare,L,"26, Södermalm, förbundssekreterare"
4556,socionom,L,"38, Älvsjö, socionom"
4557,områdeschef,L,"63, Enskede, f.d. områdeschef"
4558,docent,L,"67, Södermalm, docent"
4559,pensionär,L,"63, Södermalm, pensionär"
4560,ledningssamordnare,L,"42, Södermalm, ledningssamordnare"
4561,jurist,L,"58, Hammarby sjöstad, jurist"
4562,pensionär,L,"64, Södermalm, pensionär"
4563,förhandlare,L,"33, Kungsholmen, förhandlare"
4565,chef,L,"52, Bromma, Account Manager"
4566,förbundssekreterare,L,"63, Bromma, förbundssekreterare"
4567,tekn. dr.,L,"37, Bromma, tekn dr/fysiker"
4570,psykoterapeut,L,"69, Kungsholmen, leg. psykoterapeut"
4571,facklig företrädare,L,"25, Kungsholmen, ombudsman"
4572,nationalekonom,L,"35, Kungsholmen, nationalekonom/statsvetare"
4574,med. dr.,L,"36, Mariehäll, Med. Dr."
4575,studerande,L,"23, Bromma, studerande"
4576,jurist,L,"25, Åkeshov, jurist"
4577,jurist,L,"56, Bromma, jurist"
4578,specialpedagog,L,"75, Kungsholmen, specialpedagog"
4579,nationalekonom,L,"35, Kungsholmen, nationalekonom/Freds- och konfliktvetare"
4580,lärare,L,"61, Kungsholmen, lärare"
4581,folkbildare,L,"71, Bromma, folkbildare"
4582,socialarbetare,L,"57, Bromma, socialarbetare"
4583,föreläsare,L,"31, Bromma, föreläsare"
4584,chef,L,"47, Norrmalm, sektionschef"
4587,ombudsman,L,"43, Norrmalm, tf ombudsman"
4588,kommunikatör,L,"32, Bagarmossen, pressekreterare"
4589,journalist,L,"66, Norrmalm, journalist"
4590,facklig utredare,L,"29, Östermalm, facklig utredare"
4591,studerande,L,"23, Hjorthagen, student"
4593,ekonom,L,"66, Östermalm, nationalekonom"
4594,pensionär,L,"70, Norrmalm, pensionär"
4595,advokat,L,"40, Östermalm, advokat"
4596,lärare,L,"54, Gamla stan, lärare"
4597,lärare,L,"29, Skärholmen, gymnasielärare"
4598,tolk,L,"51, Gamla stan, tolk"
4599,studerande,L,"25, Östermalm, juriststudent"
4600,ingenjör,L,"79, Östermalm, byggnadsingenjör"
4601,socialarbetare,L,"25, Sköndal, socialsekreterare"
4603,jurist,L,"74, Kärrtorp, jurist"
4605,fil. dr.,L,"41, Hammarbyhöjden, doktorerad sjuksköterska"
4606,studerande,L,"20, Farsta, studerande"
4607,statsvetare,L,"40, Bagarmossen, statsvetare"
4609,undersköterska,L,"62, Bandhagen, undersköterska"
4610,pensionär,L,"71, Hammarbyhöjden, pensionär"
4613,behandlare,L,"45, Stureby, behandlingsassistent"
4614,pensionär,L,"77, Sköndal, pensionär"
4616,sjuksköterska,L,"63, Farsta, leg. sjuksköterska"
4617,pensionär,L,"76, Gubbängen, pensionär"
4618,studerande,L,"33, Enskede, student"
4620,jurist,L,"68, Skarpnäck, jur. kand."
4621,psykoterapeut,L,"65, Farsta, leg. psykoterapeut"
4622,studerande,L,"18, Bandhagen, studerande"
4624,undersköterska,L,"67, Skarpnäck, f.d. undersköterska"
4625,chef,L,"35, Skarpnäck, administrativ chef"
4626,driftstekniker,L,"68, Skarpnäck, drifttekniker"
4627,kommunikatör,L,"52, Hammarbyhöjden, kommunikatör"
4628,grafiker,L,"32, Bagarmossen, grafiker"
4629,kock,L,"46, Bandhagen, kock"
4630,landstingsråd,L,"34, Midsommarkransen, landstingsråd"
4633,behandlare,L,"52, Sätra, behandlingsassistent"
4634,sjuksköterska,L,"72, Älvsjö, f.d. sjuksköterska"
4635,lärare,L,"29, Fruängen, gymnasielärare"
4636,undervisningsråd,L,"46, Liljeholmen, undervisningsråd"
4638,handläggare,L,"29, Liljeholmen, handläggare"
4640,statsvetare,L,"39, Skärholmen, statsvetare"
4641,chef,L,"67, Gröndal, f.d. kulturchef"
4642,folkhälsovetare,L,"33, Älvsjö, folkhälsovetare"
4643,utredare,L,"48, Hägersten, utredare"
4644,arbetsterapeut,L,"59, Hägersten, leg. arbetsterapeut"
4645,tågledare,L,"32, Aspudden, tågledare"
4646,undersköterska,L,"56, Fruängen, undersköterska"
4647,säljare,L,"31, Hägersten, säljare"
4648,vårdlärare,L,"63, Hägersten, vårdlärare"
4649,chef,L,"43, Årstadal, kontorschef"
4650,lärare,L,"73, Hägersten, lärare"
4651,statsvetare,L,"33, Aspudden, statsvetare"
4652,kundrådgivare,L,"57, Älvsjö, kundansvarig"
4653,lastbilsförare,L,"61, Älvsjö, lastbilschaufför"
4654,statsvetare,L,"28, Årstadal, statsvetare"
4657,militär,L,"30, Fruängen, Sergeant"
4658,sjuksköterska,L,"59, Skärholmen, specialistsjuksköterska"
4659,järnvägsarbetare,L,"62, Aspudden, järnvägare"
4660,husvärd,L,"47, Rinkeby, husvärd"
4661,socionom,L,"48, Kista, socionom"
4663,handläggare,L,"40, Akalla, handläggare"
4666,arbetsförmedlare,L,"62, Kista, arbetsförmedlare"
4667,chef,L,"51, Bromsten, administrativ chef"
4668,regionalt skyddsombud,L,"64, Hässelby, regionalt skyddsombud"
4670,socionom,L,"51, Kista, socionom/oberoende forskare"
4671,barnskötare,L,"48, Akalla, barnskötare"
4672,handläggare,L,"65, Hässelby, intressepolitisk handläggare"
4673,projektledare,L,"36, Spånga, projektledare"
4674,pensionär,L,"69, Kista, pensionär"
4675,pensionär,L,"65, Tensta, arbetande pensionär"
4676,tjänsteman,L,"37, Kista, tjänsteman"
4677,pensionär,L,"74, Rinkeby, pensionär"
4678,statlig tjänsteman,L,"35, Vällingby, statlig tjänsteman"
4679,pensionär,L,"74, Hässelby, pensionär"
4680,lärare,L,"71, Akalla, folkhögskolelärare/statistiker"
4681,sjuksköterska,L,"43, Husby, leg. sjuksköterska"
4682,kundrådgivare,L,"33, Tensta, kundservicevärd"
4683,utrymningskonsult,L,"77, Vällingby, utrymningskonsult"
5388,pensionär,R,"65 år, pensionerad tågklarerare, Herrljunga"
5388,pensionär,L,"65 år, pensionerad tågklarerare, Herrljunga"
5448,lärare,R,"37 år, lärare, Borås"
5449,lärare,L,"49 år, lärare, Borås"
5823,partiledare,R,"31, Partiledare, Uppsala"
5823,partiledare,R,"31, Partidledare, Uppsala"
5823,partiledare,R,"31, partiledare, Uppsala"
5823,partiledare,R,"Partiledare, Uppsala"
5823,partiledare,R,"partiordförande, Uppsala"
5823,partiledare,R,"31 år, partiledare, Uppsala"
5823,partiledare,R,"31 år, Partiledare, Uppsala"
5823,partiledare,R,"partiledare, Uppsala"
5823,partiordförande,R,"31, Partiledare, Uppsala"
5823,partiordförande,R,"31, Partidledare, Uppsala"
5823,partiordförande,R,"31, partiledare, Uppsala"
5823,partiordförande,R,"Partiledare, Uppsala"
5823,partiordförande,R,"partiordförande, Uppsala"
5823,partiordförande,R,"31 år, partiledare, Uppsala"
5823,partiordförande,R,"31 år, Partiledare, Uppsala"
5823,partiordförande,R,"partiledare, Uppsala"
5824,sjuksköterska,R,"distriktssköterska, Umeå"
5825,personligt ombud,R,"personligt ombud, Lycksele"
5825,personligt ombud,L,"personligt ombud, Lycksele"
5826,statsvetare,R,"statsvetare, Umeå"
5826,statsvetare,L,"statsvetare, Holmsund"
5827,europaparlamentariker,R,"63, Europaparlamentariker, Stockholm"
5827,europaparlamentariker,R,"63, EU-parlamentariker, Stockholm"
5827,europaparlamentariker,R,"EU-parlamentariker, Stockholm"
5827,europaparlamentariker,R,"Europaparlamentariker, Stockholm"
5827,europaparlamentariker,R,"europaparlamentariker, Stockholm"
5827,europaparlamentariker,R,"63 år, Europaparlamentariker, Stockholm"
5827,europaparlamentariker,R,"62, EU-Parlamentariker, Stockholm"
5827,europaparlamentariker,R,"62, Europaparlamentariker, Stockholm"
5827,europaparlamentariker,R,"63, Europaparlamentariker"
5827,europaparlamentariker,R,"journalist, Stockholm"
5827,europaparlamentariker,R,europaparlamentariker
5827,europaparlamentariker,R,"63, Europaparlamentariker, Stockholm"
5827,europaparlamentariker,R,"63, EU-parlamentariker, Stockholm"
5827,europaparlamentariker,R,"EU-parlamentariker, Stockholm"
5827,europaparlamentariker,R,"Europaparlamentariker, Stockholm"
5827,europaparlamentariker,R,"europaparlamentariker, Stockholm"
5827,europaparlamentariker,R,"63 år, Europaparlamentariker, Stockholm"
5827,europaparlamentariker,R,"62, EU-Parlamentariker, Stockholm"
5827,europaparlamentariker,R,"62, Europaparlamentariker, Stockholm"
5827,europaparlamentariker,R,"63, Europaparlamentariker"
5827,europaparlamentariker,R,"journalist, Stockholm"
5827,europaparlamentariker,R,europaparlamentariker
5827,journalist,R,"63, Europaparlamentariker, Stockholm"
5827,journalist,R,"63, EU-parlamentariker, Stockholm"
5827,journalist,R,"EU-parlamentariker, Stockholm"
5827,journalist,R,"Europaparlamentariker, Stockholm"
5827,journalist,R,"europaparlamentariker, Stockholm"
5827,journalist,R,"63 år, Europaparlamentariker, Stockholm"
5827,journalist,R,"62, EU-Parlamentariker, Stockholm"
5827,journalist,R,"62, Europaparlamentariker, Stockholm"
5827,journalist,R,"63, Europaparlamentariker"
5827,journalist,R,"journalist, Stockholm"
5827,journalist,R,europaparlamentariker
5828,konsult,R,"konsult, Skellefteå"
5828,konsult,L,"konsult, Skellefteå"
5829,ekonom,R,"ekonom, Vännäs"
5829,ekonom,L,"ekonom, Vännäs"
5830,boendeassistent,R,"boendehandledare, Norsjö"
5830,boendeassistent,L,"boendehandledare, Norsjö"
5831,ekonom,R,"ekonom, Lycksele"
5831,ekonom,L,"ekonom, Lycksele"
5832,läkare,R,"läkare, Vilhelmina"
5832,läkare,L,"läkare, Vilhelmina"
5833,kock,R,"kock, Skellefteå"
5833,kock,L,"kock, Skellefteå"
5834,egenföretagare,R,"företagare, Lycksele"
5834,egenföretagare,L,"företagare, Lycksele"
5835,studerande,R,"studerande, Vindeln"
5835,studerande,L,"studerande, Vindeln"
5836,chef,R,"distriktschef, Sorsele"
5836,chef,L,"distriktschef, Sorsele"
5837,bonde,R,"lantbrukare, Nordmaling"
5837,bonde,L,"lantbrukare, Nordmaling"
5838,ordningsvakt,R,"väktare, Skellefteå"
5838,ordningsvakt,L,"väktare, Drängsmark"
5839,egenföretagare,R,"företagare, Umeå"
5840,präst,R,"präst, Umeå"
5842,ortoptist,L,"ortoptist, Lycksele"
5843,ambulanssjukvårdare,L,"ambulanssjuksköterska, Ursviken"
5845,pastor,L,"pastor, Sävar"
5847,säljare,L,"säljare, Tomtebo"
5848,lärare,L,"lärare, Vännäs"
5849,ingenjör,L,"ingenjör, Vindeln"
5850,undersköterska,L,"undersköterska, Robertsfors"
5852,vaktmästare,L,"vaktmästare, Umeå"
5853,sekreterare,L,"chefssekreterare, Obbola"
5854,marknadsrådgivare,L,"marknadskoordinator, Röbäck"
5855,säljare,L,"säljare, Sörfors"
5856,pensionär,L,"pensionär, Ersboda"
5857,redovisningsassistent,L,"redovisn.ass., Robertsfors"
5858,socionom,L,"socionom, Bjurholm"
5859,socionom,L,"socionom, Umeå"
6156,fastighetstekniker,R,"64 år, Fastighetsingenjör, Mariestad"
6156,fastighetstekniker,L,"64 år, Fastighetsingenjör,Mariestad"
6159,it-specialist,L,"63 år, IT-samordnare"
6163,lärare,L,"Skövde, Lärare"
6164,ingenjör,R,"Skövde, Ingenjör"
6164,ingenjör,L,"Skövde, Ingenjör"
6165,biolog,L,"Skövde, Biolog"
6170,behandlare,R,"34 år, Behandlingsassistent, Mellerud"
6170,behandlare,L,"34 år, Behandlingsassistent, Mellerud"
6172,fil. dr.,R,"63 år, Ekonomiedoktor, Härryda"
6172,fil. dr.,L,"63 år, Ekonomiedoktor, Härryda"
6173,arbetsterapeut,L,"49 år,Leg.Arbetsterapeut,Tibro"
6175,pensionär,L,"66 år, Pensionär, Falköping"
6175,pensionär,L,"66 år, Regionpolitiker,Pensionär,Falköping"
6175,pensionär,L,"66 år, Falköping, pensionär"
6175,regionpolitiker,L,"66 år, Pensionär, Falköping"
6175,regionpolitiker,L,"66 år, Regionpolitiker,Pensionär,Falköping"
6175,regionpolitiker,L,"66 år, Falköping, pensionär"
6459,bartender,R,"53, Bartender, Åre"
6461,egenföretagare,R,"56, Egen företagare, Offerdal"
6461,egenföretagare,L,"56, Egen företagare, Offerdal"
6462,försäljare,R,"45, Försäljningschef, Stugun"
6462,försäljare,L,"45, Försäljningschef, Stugun"
6463,fastighetstekniker,R,"42, Fastighetstekniker, Funäsdalen"
6464,it-specialist,R,"27, IT-tekniker, Östersund"
6464,it-specialist,L,"27, IT-tekniker, Östersund"
6465,socionom,R,"37, Socionom, Frösön"
6466,pensionär,R,"69, Pensionär, Lövberga"
6468,fritidsledare,R,"52, Fritidsledare, Gällö"
6468,fritidsledare,L,"52, Fritidsledare, Gällö"
6469,butiksbiträde,R,"30, Butiksmedarbetare, Åre"
6469,butiksbiträde,L,"30, Butiksmedarbetare, Åre"
6470,pensionär,R,"73, Pensionär, Överhogdal"
6470,pensionär,L,"73, Pensionär/Egen företagare, Överhogdal"
6595,politiker,L,"politiker, Oskarshamn, 52 år"
6596,sius-konsulent,R,"SIUS-konsulent, Mönsterås, 40 år"
6596,sius-konsulent,L,"SIUS-konsulent, Mönsterås, 40 år"
6601,arbetare,L,"industriarbetare, Högsby, 45 år"
6602,landstingspolitiker,L,"landstingspolitiker, Långemåla, 60 år"
6603,processledare,L,"processledare, Oskarshamn, 43 år"
6798,facklig företrädare,L,"61, Ombudsman, Konäs"
6799,projektledare,L,"53, Projektledare, Strömsund"
7441,ambassadör,L,"71, Ambassadör, Östersund"
7445,biståndshandläggare,L,"52, Biståndshandläggare, Vemhån"
7446,facklig företrädare,L,"26, Ombudsman, Östersund"
7447,djurskötare,L,"57, Djurskötare, Havsnäs"
7450,egenföretagare,L,"63, Egen företagare, Mörsil"
7452,folkhögskolerektor,L,"66, Folkhögskolerektor, Sveg"
7454,integrationsarbetare,L,"65, Integrationshandledare, Östersund"
7455,egenföretagare,L,"54, Egen företagare, Östersund"
7459,pedagog,L,"49, Pedagog, Frösön"
7460,vaktmästare,L,"62, Vaktmästare, Sveg"
7761,pensionär,R,"73 år, pensionär, Borås"
7765,personlig handläggare,R,"52 år, personlig handläggare FK, Limmared"
7765,personlig handläggare,L,"52 år, personlig handl FK, Limmared"
7768,socialarbetare,L,"34 år, sociolog/utredare, Sätila"
7772,geolog,L,"36 år, geolog, Vårgårda"
7785,riksdagsledamot,R,"riksdagsledamot, Västerbottens län"
7785,riksdagsledamot,R,"42, riksdagsledamot, Umeå"
7786,chef,R,"53, verksamhetschef, Lycksele"
7786,chef,L,"53, verksamhetschef, Lycksele"
7787,oppositionsråd,R,"34, oppositionsråd, Skellefteå"
7787,oppositionsråd,L,"34, oppositionsråd, Skellefteå"
7788,studerande,R,"23, juriststudent, Umeå"
7789,utvecklingshandledare,R,"59, utvecklingsledare, Vännäs"
7789,utvecklingshandledare,L,"59, utvecklingsledare, Vännäsby"
7790,administratör,R,"49, egen företagare, Robertsfors"
7790,administratör,L,"49, administratör, Bygdeå"
7790,egenföretagare,R,"49, egen företagare, Robertsfors"
7790,egenföretagare,L,"49, administratör, Bygdeå"
7791,revisor,R,"34, revisor, Skellefteå"
7791,revisor,L,"34, revisor, Skellefteå"
7792,ekonom,R,"46, ekonom, Storuman"
7792,ekonom,L,"46, ekonom, Storuman"
7793,civilingenjör,R,"62, civilingenjör, Nordmaling"
7793,civilingenjör,L,"62, civilingengör, Lögdeå"
7793,civilingenjör,R,"62, civilingenjör, Nordmaling"
7793,civilingenjör,L,"62, civilingengör, Lögdeå"
7794,administratör,R,"38, administratör, Vindeln"
7794,administratör,L,"38, administratör, Vindeln"
7795,redovisningskonsult,R,"35, redovisningskonsult, Skellefteå"
7796,kommunalråd,R,"51, kommunalråd, Bjurholm"
7797,säljare,R,"40, säljare, Bjurholm"
7797,säljare,L,"40, säljare, Bjurholm"
7798,lärare,R,"58, lärare, Skellefteå"
7798,lärare,L,"58, lärare, Skellefteå"
7799,läkare,R,"29, läkare, Umeå"
7799,läkare,L,"29, läkare, Umeå"
7800,chef,R,"48, avdelningschef, Umeå"
7800,chef,L,"48, avdelningschef, Sävar"
7801,jägmästare,R,"69, civiljägmästare, Umeå"
7801,jägmästare,L,"69, civiljägmästare, Umeå"
7802,kommunikatör,R,"30, kommunikatör, Skellefteå"
7803,egenföretagare,R,"49, egen företagare, Robertsfors"
7803,egenföretagare,L,"49, företagare, Bygdeå"
7803,egenföretagare,R,"49, egen företagare, Robertsfors"
7803,egenföretagare,L,"49, företagare, Bygdeå"
7804,egenföretagare,R,"67, företagare, Robertsfors"
7804,egenföretagare,L,"67, företagare, Robertsfors"
7805,driftstekniker,R,"28, driftsledare, Tavelsjö"
7805,driftstekniker,L,"28, driftsledare, Tavelsjö"
8042,riksdagsledamot,R,"Riksdagsledamot, Strängnäs"
8045,chef,L,"43 år, Verksamhetschef"
8046,farmaceut,L,"70 år, Farmaceut"
8048,sekreterare,L,"41 år, Medicinsk sekreterare"
8049,ekonom,L,"43 år, Ekonomiansvarig"
8050,ordningsvakt,L,"49 år, Vakt"
8051,it-specialist,L,"73 år, f.d. Datakonsult"
8053,egenföretagare,L,"39 år, Egenföretagare"
8054,besiktningsingenjör,L,"44 år, Besiktningsingenjör"
8057,boendeassistent,L,"42 år, Boendestödjare"
8058,undersköterska,L,"45 år, Undersköterska"
8133,chef,L,"49, Enhetschef, Östersund"
8134,facklig företrädare,L,"26, Ombudsman, Östersund"
8135,socionom,L,"70, Socionom, Östersund"
8136,kyrkoarbetare,L,"58, Kyrkvaktmästare, Bispgården"
8137,sjuksköterska,L,"61, Distriktssköterska, Strömsund"
8138,pensionär,L,"72, Pensionär, Klövsjö"
8140,verksamhetsutvecklare,L,"57, Verksamhetsutvecklare, Tåsjö"
8142,socialarbetare,L,"75, Socialpedagog, Lit"
8143,pensionär,L,"72, Pensionär, Järpen"
8144,pensionär,L,"68, Pensionär, Brynje"
8145,undersköterska,L,"62, Undersköterska, Älvros"
8146,kommunikatör,L,"48, Kommunikatör, Krokom"
8147,vd,L,"54, VD, Frösön"
8148,målare,L,"23, Målare, Östersund"
8149,studerande,L,"18, Studerande, Såå"
8150,egenföretagare,L,"39, Egen företagare, Norråker"
8152,politisk tjänsteman,L,"44, Politisk sekreterare, Frösön"
8153,pedagog,L,"70, Pedagog, Hammarstrand"
8154,studerande,L,"35, Studerande, Aspås"
8155,pensionär,L,"71, Pensionär, Kälarne"
8156,bonde,L,"79, Jordbrukare, Lit"
8157,pensionär,L,"73, Pensionär, Norråker"
8158,undersköterska,L,"56, Undersköterska, Trångsviken"
8159,lärare,L,"69, fd Lärare, Vassnäs"
8160,lärare,L,"60, Folkhögskolelärare, Östersund"
8161,administratör,L,"68, Administratör, Östersund"
8162,studerande,L,"18, Studerande, Ås"
8163,bonde,L,"37, Bonde, Lit"
8164,säljare,L,"48, Säljare, Kälarne"
8219,specialpedagog,L,"34, Specialpedagog, Marieby"
8220,lärare,L,"39, Lärare, Mörsil"
8221,projektledare,L,"41, Projektledare, Brunflo"
8223,lärare,L,"63, Lärare, Duved"
8224,facklig företrädare,L,"49, Ombudsman, Brunflo"
8225,städare,L,"51, Städare, Östersund"
8226,studerande,L,"18, Studerande, Strömsund"
